Number_of_Tellers,Arrival_Interval,Service_Time_Avg,Average_Wait_Time
5,2.6602687591568293,11.051721164523707,9.972292435880481
3,7.852653372038768,10.980074456061871,1.3539851698571765
5,5.240231709277063,14.533632962623907,2.401047212129595
5,2.446769201630663,11.429499796720131,13.40121120801971
3,9.420065022931492,6.34060876886804,0.23016334039239494
1,5.08075283031435,8.838160863891169,84.59146772447481
4,8.893426762067584,7.079302495475565,0.0
4,6.718811578765002,10.249072039509777,0.0629081295196276
3,4.24125347604085,5.850372980604316,0.4209048489032467
3,3.3034578595766675,11.084659797710566,39.57262354256657
4,5.1647958075706235,14.96069837475377,9.93406483235996
5,9.833142708323189,8.355493870922423,0.0
4,5.270333264287136,13.745451509742566,17.30916954369459
4,7.4697861002178705,5.1078911524238215,0.0
1,8.852082127011084,13.311026010929098,118.91709386975356
3,5.400209957126715,13.639655976467475,16.025122337010586
4,8.831768205471109,7.808238250461425,0.549008104653437
2,6.11117303029497,6.039573885693869,2.7300981166403147
4,3.4882379276216886,8.224839929467498,2.288202571031041
3,4.742593384580193,6.95273023379851,0.38990389397878067
1,7.962117934672644,5.5045626461403385,2.943855711589077
2,7.044748354790327,13.36501694190877,14.935868294197952
3,7.377464423101349,10.530381841483685,0.6259597228083538
5,9.35043391956682,8.06367855272188,0.0
4,5.699744404796705,10.762595020647602,0.15728646809484992
3,3.01214726434055,11.593526893184357,24.783885886157844
5,6.602001328368571,8.311450180463485,0.0
5,6.773687818227495,11.23570062543374,0.03223534362845441
2,5.837077795864998,11.52468986120259,19.498663818284623
4,8.37234188304878,10.3353216381986,0.1016960418073103
4,9.42500695994366,6.831624572074703,0.0
2,4.623543569665352,13.8523006563636,111.84911783880337
1,7.501736306185416,11.871461188287554,105.80087634985685
2,6.763932054402834,12.803095959644665,3.8053833462429543
5,5.4017063368948826,8.680306528203536,0.02377686780444771
4,8.426189794267529,8.528758518471617,0.0
2,8.699207450761378,11.57900493260934,1.695855530993354
2,4.387989556615255,9.154879740109372,16.004617939552993
5,2.401494497500943,11.34560627712862,16.648073040529997
2,3.371015128096018,14.06300201481513,148.12011309263164
3,3.0175730944248267,11.582624458998001,44.5969211585165
4,9.480474682583546,9.082848580383411,0.0
4,6.069617141999684,9.276169228774691,1.4340310907596485
1,4.31550403807198,13.757691591640974,133.61394774611568
2,7.831605497212053,10.398160110317585,2.402646143123294
3,9.377303461741004,10.771858898596363,0.1353103508105659
1,3.215995054657947,10.023080926200684,182.1984333575318
5,7.581986126347352,5.215682304414255,0.0
3,5.962878455416538,8.064436459098346,0.028137251356957615
5,5.361527593391319,7.604841688933871,0.012703867575117711
4,8.674346856162465,14.001149118796203,0.18804205600063198
2,3.2103904181280907,6.057233954504236,17.178993633162946
1,2.138839512949696,7.16223959406424,173.37511513428768
4,6.292759296256481,11.563582013133445,0.41391273469418427
2,2.3584666126401466,14.781031808857186,162.37059472782678
4,4.742977025845221,10.6104370389942,1.032061852259438
5,5.594421825385014,10.815885465942898,0.12087730695713124
1,9.882428531993572,7.9543182687885805,3.629753863995587
1,5.761368490624952,9.593235953157432,150.48075573047578
2,6.5340906123288205,13.832970839824714,15.099965110793633
4,4.905695488729645,5.0309032614774445,0.0
1,2.8313250366980673,13.685568164483588,187.0845897863985
2,6.310733530788149,5.289925394104279,1.5421220275802354
1,5.382228843665944,13.313987946516756,92.6048970888492
3,3.0650697875304864,13.531703546042086,56.29990609663533
5,3.6015246863510484,9.0959001789065,0.6775149310546659
5,3.235006293673245,13.188032344418442,3.4884894223901206
4,9.760925783803486,9.795908998596271,0.0
1,6.178762198947118,10.359748531183332,169.75411375259336
2,8.84623427086047,14.254184468468551,4.985224416306044
2,8.80603314350674,12.359292247239413,9.09371368672596
3,8.796735058316507,5.514397879090671,0.0
2,8.973448785248596,9.307189902799745,1.1393243472456402
3,2.1038749923692706,5.945167332121747,13.14652429063697
1,6.095276031124493,9.097517640576061,84.31891315903486
2,2.47725387925657,12.442308031178943,155.52172478877105
2,9.01306031176765,7.923683026602184,2.5201258649410074
3,3.3927680588857783,13.384287958549724,47.38574800983941
5,6.632585395835814,6.463853862853394,0.0
2,5.463417507999325,5.23107910637274,0.5212057673112535
3,8.702312655088907,5.858004599505345,0.016924936063221593
4,4.058877183541581,13.573109566870599,8.26706087653301
5,7.618485401754115,8.302477205053531,0.0
2,6.737042510061824,12.827182577267317,12.776393772032856
4,5.173706962929357,9.751783920958875,2.1516007110842863
5,2.519059232728936,12.892236093041188,7.206504932507234
4,4.841921251907846,13.985794821513338,4.6603810381784125
2,3.9894588854071884,14.619459668204835,115.41779768922748
4,8.719697765377479,11.484073082828491,0.0
5,8.938375492614437,14.342441272080682,0.8331997697395629
3,7.940161127588661,12.101200083711559,0.349102729437326
3,8.638391167673507,8.063261410911123,0.0
1,5.848041655294232,8.377577725271037,99.36810455840482
5,6.507828327705872,6.383426407179567,0.03667800869672296
2,7.172971332609371,10.533071433086086,14.02005883852674
2,5.599214955270729,9.355662354732003,14.492419772382174
3,8.241654617406361,10.728160702998757,0.7029570921307831
1,9.097817113657047,10.293607245228257,38.016391805024526
1,8.477609002926972,12.334746684703067,75.7910688593516
4,3.010575215265222,8.623213865305274,1.6785510176907215
4,2.3554644051604816,13.894464546460593,33.67155515708023
2,3.0626699142628846,8.356448750577922,57.08968413834584
4,9.667189824806604,9.810922447031924,0.0
2,6.136978667181723,8.682236219033467,6.268074463288163
3,4.9593014949374306,8.092146665563535,0.2155698278486159
2,9.139093669959763,7.1134988516900535,0.7109193560015007
2,7.412647119740818,7.12978280236502,1.6845215620991025
3,6.251179040899699,13.133739718861149,3.8208257414126434
5,7.927846237174953,8.202483635658112,0.016998052754388482
2,5.136178124976341,5.370295968117888,0.9362675262383382
1,3.5686526860583445,9.466671825898386,148.1971403878015
5,8.555321677628037,8.3370116157365,0.0006100926236718487
3,2.0731603217820256,5.889048591202259,17.48832165287656
1,9.916728266977781,13.43738578084668,113.62074118331529
3,4.607613118028257,8.916369118151641,3.115976484265032
4,5.998299047365075,5.678726517109816,0.0
3,7.997426520913342,7.978918599033791,0.0
5,7.6057424821399335,10.659574107876681,0.10425072861272873
1,2.8679407287526812,10.792910697194094,148.6239873232952
4,4.218915254269905,9.414657952869472,0.9236777431585875
4,7.983328083322187,12.861360142531632,0.0043201117780211
5,2.5090575628703666,6.985562516788493,0.4151972492795353
4,4.3665092619305526,13.110336497342468,35.687150757725625
3,6.046189707680578,9.812287088065936,2.4359219796273446
3,6.089461489810058,11.571209741284848,0.7049766029041751
3,8.149403310794522,12.706884361992246,2.6395470334030553
3,2.014105851984225,14.720854493701745,128.2924116903024
5,6.747928018916484,12.850058589840135,0.8192807834301125
1,7.3649796935427485,8.51142769603717,54.16354592118075
1,9.821066244400608,6.459523844969308,7.898503463606814
2,3.5260312647023264,6.890360216142368,24.978000070251504
2,4.867953754626881,7.064317078771407,7.295069742629779
1,2.111607131440591,8.564747016737275,142.6272635026084
5,4.717511496435502,9.305241004337505,0.00152209387602
4,4.889548514018458,9.030207778157921,0.48353245992605165
1,4.691269275210387,10.844819149563167,137.87071314722394
2,5.079710400609861,8.476820586253865,13.118810522979384
2,9.769275142358772,5.578083226251095,1.255240666094047
1,4.542795108305975,6.499042830785072,72.79721382635915
4,2.5371332997131715,11.001241702853717,11.31935085791721
1,7.950787166374908,7.765584799253228,23.08812737844185
3,4.958179474558674,14.36736643748718,26.74404148930158
3,5.718980707380175,8.365213088660319,0.15402242804397565
